12512;TUBARAO;25/05/2020;493
12513;F.P. CENTRO;25/05/2020;493
12514;F.P. CENTRO;25/05/2020;493
12515;BLUMENAU;25/05/2020;493
12516;REUNIDAS;26/05/2020;5219
12517;BAUER CARGAS;26/05/2020;121067
12518;ARARANGUA;26/05/2020;493
12519;BALNEARIO CAMBORIU;26/05/2020;5834
12520;SAO JOSE;26/05/2020;493
12521;F.P. CENTRO;26/05/2020;493
12522;JOINVILLE;26/05/2020;493
12523;BLUMENAU;26/05/2020;493
12524;REUNIDAS;27/05/2020;5219
12525;BAUER CARGAS;27/05/2020;121067
12526;JARAGUA DO SUL;27/05/2020;5834
12527;SAO JOSE;27/05/2020;493
12528;F.P. NORTE;27/05/2020;493
12529;LAGES;27/05/2020;493
12530;PORTO BELO;27/05/2020;493
12531;BLUMENAU;27/05/2020;493
12532;REUNIDAS;28/05/2020;5219
12533;BAUER CARGAS;28/05/2020;121067
12534;BALNEARIO CAMBORIU;28/05/2020;5834
12535;ITAJAI;28/05/2020;5834
12536;F.P. CENTRO;28/05/2020;493
12537;F.P. SUL;28/05/2020;493
12538;RIO DO SUL;28/05/2020;493
12539;SAO FRANCISCO;28/05/2020;493
12540;JOINVILLE;28/05/2020;493
12541;REUNIDAS;29/05/2020;5219
12542;BAUER CARGAS;29/05/2020;121067
12543;MAFRA;01/06/2020;493
12544;BRUSQUE;01/06/2020;493
12545;BLUMENAU;01/06/2020;493
12546;MEIO OESTE;01/06/2020;493
12547;REUNIDAS;01/06/2020;5219
12548;BAUER CARGAS;01/06/2020;121066
12549;BALNEARIO CAMBORIU;01/06/2020;5834
12550;ITAJAI;01/06/2020;5834
12551;PALHOCA;01/06/2020;493
12552;TUBARAO;01/06/2020;493
12553;F.P. CENTRO;01/06/2020;493
12554;SAO JOSE;01/06/2020;493
12555;BLUMENAU;01/06/2020;493
12556;REUNIDAS;02/06/2020;5219
12557;BAUER CARGAS;02/06/2020;121067
